,H2,CH4,C2H4,C2H2,C2H6,CO,CO2,O2,N2,TOTALHYDROCARBON
581,28.71,13.19,1.6,0.0,11.58,450.09,873.64,,,26.38
582,28.71,13.19,1.6,0.0,11.58,450.09,873.64,,,26.38
583,28.71,13.19,1.6,0.0,11.58,450.09,873.64,,,26.38
584,28.71,13.19,1.6,0.0,11.58,450.09,873.64,,,26.38
585,28.71,13.19,1.6,0.0,11.58,450.09,873.64,,,26.38
586,30.06,14.08,1.66,0.0,11.66,487.14,873.42,,,27.41
587,30.06,14.08,1.66,0.0,11.66,487.14,873.42,,,27.41
588,30.06,14.08,1.66,0.0,11.66,487.14,873.42,,,27.41
589,30.06,14.08,1.66,0.0,11.66,487.14,873.42,,,27.41
590,30.06,14.08,1.66,0.0,11.66,487.14,873.42,,,27.41
591,30.06,14.08,1.66,0.0,11.66,487.14,873.42,,,27.41
592,30.06,14.08,1.66,0.0,11.66,487.14,873.42,,,27.41
593,30.06,14.08,1.66,0.0,11.66,487.14,873.42,,,27.41
594,30.06,14.08,1.66,0.0,11.66,487.14,873.42,,,27.41
595,30.06,14.08,1.66,0.0,11.66,487.14,873.42,,,27.41
596,30.06,14.08,1.66,0.0,11.66,487.14,873.42,,,27.41
597,30.06,14.08,1.66,0.0,11.66,487.14,873.42,,,27.41
598,30.06,14.08,1.66,0.0,11.66,487.14,873.42,,,27.41
599,30.06,14.08,1.66,0.0,11.66,487.14,873.42,,,27.41
600,30.06,14.08,1.66,0.0,11.66,487.14,873.42,,,27.41
601,30.06,14.08,1.66,0.0,11.66,487.14,873.42,,,27.41
602,28.49,13.04,1.51,0.0,9.92,456.99,872.81,,,24.47
603,28.49,13.04,1.51,0.0,9.92,456.99,872.81,,,24.47
604,28.49,13.04,1.51,0.0,9.92,456.99,872.81,,,24.47
605,28.49,13.04,1.51,0.0,9.92,456.99,872.81,,,24.47
606,28.49,13.04,1.51,0.0,9.92,456.99,872.81,,,24.47
607,28.49,13.04,1.51,0.0,9.92,456.99,872.81,,,24.47
608,29.82,13.85,1.55,0.0,10.24,483.2,873.92,,,25.65
609,29.82,13.85,1.55,0.0,10.24,483.2,873.92,,,25.65
610,29.82,13.85,1.55,0.0,10.24,483.2,873.92,,,25.65
611,29.82,13.85,1.55,0.0,10.24,483.2,873.92,,,25.65
612,29.82,13.85,1.55,0.0,10.24,483.2,873.92,,,25.65
613,29.82,13.85,1.55,0.0,10.24,483.2,873.92,,,25.65
614,29.82,13.85,1.55,0.0,10.24,483.2,873.92,,,25.65
615,29.82,13.85,1.55,0.0,10.24,483.2,873.92,,,25.65
616,29.82,13.85,1.55,0.0,10.24,483.2,873.92,,,25.65
617,29.82,13.85,1.55,0.0,10.24,483.2,873.92,,,25.65
618,29.82,13.85,1.55,0.0,10.24,483.2,873.92,,,25.65
619,29.82,13.85,1.55,0.0,10.24,483.2,873.92,,,25.65
620,29.82,13.85,1.55,0.0,10.24,483.2,873.92,,,25.65
621,29.82,13.85,1.55,0.0,10.24,483.2,873.92,,,25.65
622,29.82,13.85,1.55,0.0,10.24,483.2,873.92,,,25.65
623,29.82,13.85,1.55,0.0,10.24,483.2,873.92,,,25.65
624,26.92,10.79,1.46,0.0,10.64,406.07,877.5,,,22.89
625,26.92,10.79,1.46,0.0,10.64,406.07,877.5,,,22.89
626,26.92,10.79,1.46,0.0,10.64,406.07,877.5,,,22.89
627,26.92,10.79,1.46,0.0,10.64,406.07,877.5,,,22.89
628,26.92,10.79,1.46,0.0,10.64,406.07,877.5,,,22.89
629,26.92,10.79,1.46,0.0,10.64,406.07,877.5,,,22.89
630,31.25,14.4,1.56,0.0,11.17,478.23,873.82,,,27.13
631,31.25,14.4,1.56,0.0,11.17,478.23,873.82,,,27.13
632,31.25,14.4,1.56,0.0,11.17,478.23,873.82,,,27.13
633,31.25,14.4,1.56,0.0,11.17,478.23,873.82,,,27.13
634,31.25,14.4,1.56,0.0,11.17,478.23,873.82,,,27.13
635,31.25,14.4,1.56,0.0,11.17,478.23,873.82,,,27.13
636,31.25,14.4,1.56,0.0,11.17,478.23,873.82,,,27.13
637,31.25,14.4,1.56,0.0,11.17,478.23,873.82,,,27.13
638,31.25,14.4,1.56,0.0,11.17,478.23,873.82,,,27.13
639,31.25,14.4,1.56,0.0,11.17,478.23,873.82,,,27.13
640,31.25,14.4,1.56,0.0,11.17,478.23,873.82,,,27.13
641,31.25,14.4,1.56,0.0,11.17,478.23,873.82,,,27.13
642,31.25,14.4,1.56,0.0,11.17,478.23,873.82,,,27.13
643,31.25,14.4,1.56,0.0,11.17,478.23,873.82,,,27.13
644,31.25,14.4,1.56,0.0,11.17,478.23,873.82,,,27.13
645,26.34,10.7,1.19,0.0,6.97,383.23,875.42,,,18.87
646,26.34,10.7,1.19,0.0,6.97,383.23,875.42,,,18.87
647,26.34,10.7,1.19,0.0,6.97,383.23,875.42,,,18.87
648,26.34,10.7,1.19,0.0,6.97,383.23,875.42,,,18.87
649,26.34,10.7,1.19,0.0,6.97,383.23,875.42,,,18.87
650,26.34,10.7,1.19,0.0,6.97,383.23,875.42,,,18.87
651,26.34,10.7,1.19,0.0,6.97,383.23,875.42,,,18.87
652,24.12,11.05,1.26,0.0,6.89,366.74,875.51,,,19.2
653,24.12,11.05,1.26,0.0,6.89,366.74,875.51,,,19.2
654,24.12,11.05,1.26,0.0,6.89,366.74,875.51,,,19.2
655,24.12,11.05,1.26,0.0,6.89,366.74,875.51,,,19.2
656,24.12,11.05,1.26,0.0,6.89,366.74,875.51,,,19.2
657,24.12,11.05,1.26,0.0,6.89,366.74,875.51,,,19.2
658,24.12,11.05,1.26,0.0,6.89,366.74,875.51,,,19.2
659,24.12,11.05,1.26,0.0,6.89,366.74,875.51,,,19.2
660,24.12,11.05,1.26,0.0,6.89,366.74,875.51,,,19.2
661,24.12,11.05,1.26,0.0,6.89,366.74,875.51,,,19.2
662,24.12,11.05,1.26,0.0,6.89,366.74,875.51,,,19.2
663,24.12,11.05,1.26,0.0,6.89,366.74,875.51,,,19.2
664,24.12,11.05,1.26,0.0,6.89,366.74,875.51,,,19.2
665,24.12,11.05,1.26,0.0,6.89,366.74,875.51,,,19.2
666,24.12,11.05,1.26,0.0,6.89,366.74,875.51,,,19.2
667,24.12,11.05,1.26,0.0,6.89,366.74,875.51,,,19.2
668,26.84,11.36,1.37,0.0,7.16,385.75,874.28,,,19.89
669,26.84,11.36,1.37,0.0,7.16,385.75,874.28,,,19.89
670,26.84,11.36,1.37,0.0,7.16,385.75,874.28,,,19.89
671,26.84,11.36,1.37,0.0,7.16,385.75,874.28,,,19.89
672,26.84,11.36,1.37,0.0,7.16,385.75,874.28,,,19.89
673,26.84,11.36,1.37,0.0,7.16,385.75,874.28,,,19.89
674,28.48,12.88,1.46,0.0,7.6,396.08,875.05,,,21.94
675,28.48,12.88,1.46,0.0,7.6,396.08,875.05,,,21.94
676,28.48,12.88,1.46,0.0,7.6,396.08,875.05,,,21.94
677,28.48,12.88,1.46,0.0,7.6,396.08,875.05,,,21.94
678,28.48,12.88,1.46,0.0,7.6,396.08,875.05,,,21.94
679,28.48,12.88,1.46,0.0,7.6,396.08,875.05,,,21.94
680,28.48,12.88,1.46,0.0,7.6,396.08,875.05,,,21.94
681,28.48,12.88,1.46,0.0,7.6,396.08,875.05,,,21.94
682,28.48,12.88,1.46,0.0,7.6,396.08,875.05,,,21.94
683,28.48,12.88,1.46,0.0,7.6,396.08,875.05,,,21.94
684,28.48,12.88,1.46,0.0,7.6,396.08,875.05,,,21.94
685,28.48,12.88,1.46,0.0,7.6,396.08,875.05,,,21.94
686,28.48,12.88,1.46,0.0,7.6,396.08,875.05,,,21.94
687,28.48,12.88,1.46,0.0,7.6,396.08,875.05,,,21.94
688,28.48,12.88,1.46,0.0,7.6,396.08,875.05,,,21.94
689,27.55,11.43,1.29,0.0,7.1,389.47,874.61,,,19.82
690,27.55,11.43,1.29,0.0,7.1,389.47,874.61,,,19.82
691,27.55,11.43,1.29,0.0,7.1,389.47,874.61,,,19.82
692,27.55,11.43,1.29,0.0,7.1,389.47,874.61,,,19.82
693,27.55,11.43,1.29,0.0,7.1,389.47,874.61,,,19.82
694,27.55,11.43,1.29,0.0,7.1,389.47,874.61,,,19.82
695,28.13,12.95,1.43,0.0,7.41,403.96,855.35,,,21.8
696,28.13,12.95,1.43,0.0,7.41,403.96,855.35,,,21.8
697,28.13,12.95,1.43,0.0,7.41,403.96,855.35,,,21.8
698,28.13,12.95,1.43,0.0,7.41,403.96,855.35,,,21.8
699,28.13,12.95,1.43,0.0,7.41,403.96,855.35,,,21.8
700,28.13,12.95,1.43,0.0,7.41,403.96,855.35,,,21.8
701,28.13,12.95,1.43,0.0,7.41,403.96,855.35,,,21.8
702,28.13,12.95,1.43,0.0,7.41,403.96,855.35,,,21.8
703,28.13,12.95,1.43,0.0,7.41,403.96,855.35,,,21.8
704,28.13,12.95,1.43,0.0,7.41,403.96,855.35,,,21.8
705,28.13,12.95,1.43,0.0,7.41,403.96,855.35,,,21.8
706,28.13,12.95,1.43,0.0,7.41,403.96,855.35,,,21.8
707,28.13,12.95,1.43,0.0,7.41,403.96,855.35,,,21.8
708,28.13,12.95,1.43,0.0,7.41,403.96,855.35,,,21.8
709,28.13,12.95,1.43,0.0,7.41,403.96,855.35,,,21.8
710,28.11,12.4,1.37,0.0,7.35,394.71,855.76,,,21.13
711,28.11,12.4,1.37,0.0,7.35,394.71,855.76,,,21.13
712,28.11,12.4,1.37,0.0,7.35,394.71,855.76,,,21.13
713,28.11,12.4,1.37,0.0,7.35,394.71,855.76,,,21.13
714,28.11,12.4,1.37,0.0,7.35,394.71,855.76,,,21.13
715,28.11,12.4,1.37,0.0,7.35,394.71,855.76,,,21.13
716,28.98,13.23,1.49,0.0,7.88,398.98,874.48,,,22.6
717,28.98,13.23,1.49,0.0,7.88,398.98,874.48,,,22.6
718,28.98,13.23,1.49,0.0,7.88,398.98,874.48,,,22.6
719,28.98,13.23,1.49,0.0,7.88,398.98,874.48,,,22.6
720,28.98,13.23,1.49,0.0,7.88,398.98,874.48,,,22.6
721,28.98,13.23,1.49,0.0,7.88,398.98,874.48,,,22.6
722,28.98,13.23,1.49,0.0,7.88,398.98,874.48,,,22.6
723,28.98,13.23,1.49,0.0,7.88,398.98,874.48,,,22.6
724,28.98,13.23,1.49,0.0,7.88,398.98,874.48,,,22.6
725,28.98,13.23,1.49,0.0,7.88,398.98,874.48,,,22.6
726,28.98,13.23,1.49,0.0,7.88,398.98,874.48,,,22.6
727,28.98,13.23,1.49,0.0,7.88,398.98,874.48,,,22.6
728,28.98,13.23,1.49,0.0,7.88,398.98,874.48,,,22.6
729,28.98,13.23,1.49,0.0,7.88,398.98,874.48,,,22.6
730,28.98,13.23,1.49,0.0,7.88,398.98,874.48,,,22.6
731,25.11,9.96,1.2,0.0,6.58,374.36,872.22,,,17.75
732,25.11,9.96,1.2,0.0,6.58,374.36,872.22,,,17.75
733,25.11,9.96,1.2,0.0,6.58,374.36,872.22,,,17.75
734,25.11,9.96,1.2,0.0,6.58,374.36,872.22,,,17.75
735,25.11,9.96,1.2,0.0,6.58,374.36,872.22,,,17.75
736,25.11,9.96,1.2,0.0,6.58,374.36,872.22,,,17.75
737,27.22,11.64,1.38,0.0,7.04,386.34,853.9,,,20.06
738,27.22,11.64,1.38,0.0,7.04,386.34,853.9,,,20.06
739,27.22,11.64,1.38,0.0,7.04,386.34,853.9,,,20.06
740,27.22,11.64,1.38,0.0,7.04,386.34,853.9,,,20.06
741,27.22,11.64,1.38,0.0,7.04,386.34,853.9,,,20.06
742,27.22,11.64,1.38,0.0,7.04,386.34,853.9,,,20.06
743,27.22,11.64,1.38,0.0,7.04,386.34,853.9,,,20.06
744,27.22,11.64,1.38,0.0,7.04,386.34,853.9,,,20.06
745,27.22,11.64,1.38,0.0,7.04,386.34,853.9,,,20.06
746,27.22,11.64,1.38,0.0,7.04,386.34,853.9,,,20.06
747,27.22,11.64,1.38,0.0,7.04,386.34,853.9,,,20.06
748,27.22,11.64,1.38,0.0,7.04,386.34,853.9,,,20.06
749,27.22,11.64,1.38,0.0,7.04,386.34,853.9,,,20.06
750,27.22,11.64,1.38,0.0,7.04,386.34,853.9,,,20.06
751,27.22,11.64,1.38,0.0,7.04,386.34,853.9,,,20.06
752,24.17,10.07,1.26,0.0,6.65,353.03,872.43,,,17.98
753,24.17,10.07,1.26,0.0,6.65,353.03,872.43,,,17.98
754,24.17,10.07,1.26,0.0,6.65,353.03,872.43,,,17.98
755,24.17,10.07,1.26,0.0,6.65,353.03,872.43,,,17.98
756,24.17,10.07,1.26,0.0,6.65,353.03,872.43,,,17.98
757,26.75,11.77,1.45,0.0,7.07,383.15,871.94,,,20.29
758,26.75,11.77,1.45,0.0,7.07,383.15,871.94,,,20.29
759,26.75,11.77,1.45,0.0,7.07,383.15,871.94,,,20.29
760,26.75,11.77,1.45,0.0,7.07,383.15,871.94,,,20.29
761,26.75,11.77,1.45,0.0,7.07,383.15,871.94,,,20.29
762,26.75,11.77,1.45,0.0,7.07,383.15,871.94,,,20.29
763,26.75,11.77,1.45,0.0,7.07,383.15,871.94,,,20.29
764,26.75,11.77,1.45,0.0,7.07,383.15,871.94,,,20.29
765,26.75,11.77,1.45,0.0,7.07,383.15,871.94,,,20.29
766,26.75,11.77,1.45,0.0,7.07,383.15,871.94,,,20.29
767,26.75,11.77,1.45,0.0,7.07,383.15,871.94,,,20.29
768,26.75,11.77,1.45,0.0,7.07,383.15,871.94,,,20.29
769,26.75,11.77,1.45,0.0,7.07,383.15,871.94,,,20.29
770,26.75,11.77,1.45,0.0,7.07,383.15,871.94,,,20.29
771,26.75,11.77,1.45,0.0,7.07,383.15,871.94,,,20.29
772,26.75,11.77,1.45,0.0,7.07,383.15,871.94,,,20.29
773,26.65,11.33,1.4,0.0,6.95,380.28,853.39,,,19.69
774,26.65,11.33,1.4,0.0,6.95,380.28,853.39,,,19.69
775,26.65,11.33,1.4,0.0,6.95,380.28,853.39,,,19.69
776,26.65,11.33,1.4,0.0,6.95,380.28,853.39,,,19.69
777,26.65,11.33,1.4,0.0,6.95,380.28,853.39,,,19.69
778,26.65,11.33,1.4,0.0,6.95,380.28,853.39,,,19.69
779,26.65,11.33,1.4,0.0,6.95,380.28,853.39,,,19.69
780,27.06,12.03,1.31,0.0,7.32,387.77,853.98,,,20.66
781,27.06,12.03,1.31,0.0,7.32,387.77,853.98,,,20.66
782,27.06,12.03,1.31,0.0,7.32,387.77,853.98,,,20.66
783,27.06,12.03,1.31,0.0,7.32,387.77,853.98,,,20.66
784,27.06,12.03,1.31,0.0,7.32,387.77,853.98,,,20.66
785,27.06,12.03,1.31,0.0,7.32,387.77,853.98,,,20.66
786,27.06,12.03,1.31,0.0,7.32,387.77,853.98,,,20.66
787,27.06,12.03,1.31,0.0,7.32,387.77,853.98,,,20.66
788,27.06,12.03,1.31,0.0,7.32,387.77,853.98,,,20.66
789,27.06,12.03,1.31,0.0,7.32,387.77,853.98,,,20.66
790,27.06,12.03,1.31,0.0,7.32,387.77,853.98,,,20.66
791,27.06,12.03,1.31,0.0,7.32,387.77,853.98,,,20.66
792,27.06,12.03,1.31,0.0,7.32,387.77,853.98,,,20.66
793,27.06,12.03,1.31,0.0,7.32,387.77,853.98,,,20.66
794,27.06,12.03,1.31,0.0,7.32,387.77,853.98,,,20.66
795,27.42,11.69,1.55,0.0,7.16,385.58,872.4,,,20.4
796,27.42,11.69,1.55,0.0,7.16,385.58,872.4,,,20.4
797,27.42,11.69,1.55,0.0,7.16,385.58,872.4,,,20.4
798,27.42,11.69,1.55,0.0,7.16,385.58,872.4,,,20.4
799,27.42,11.69,1.55,0.0,7.16,385.58,872.4,,,20.4
800,27.05,11.9,1.38,0.0,7.24,386.46,872.0,,,20.52
801,27.05,11.9,1.38,0.0,7.24,386.46,872.0,,,20.52
802,27.05,11.9,1.38,0.0,7.24,386.46,872.0,,,20.52
803,27.05,11.9,1.38,0.0,7.24,386.46,872.0,,,20.52
804,27.05,11.9,1.38,0.0,7.24,386.46,872.0,,,20.52
805,27.05,11.9,1.38,0.0,7.24,386.46,872.0,,,20.52
806,27.05,11.9,1.38,0.0,7.24,386.46,872.0,,,20.52
807,27.05,11.9,1.38,0.0,7.24,386.46,872.0,,,20.52
808,27.05,11.9,1.38,0.0,7.24,386.46,872.0,,,20.52
809,27.05,11.9,1.38,0.0,7.24,386.46,872.0,,,20.52
810,27.05,11.9,1.38,0.0,7.24,386.46,872.0,,,20.52
811,27.05,11.9,1.38,0.0,7.24,386.46,872.0,,,20.52
812,27.05,11.9,1.38,0.0,7.24,386.46,872.0,,,20.52
813,27.05,11.9,1.38,0.0,7.24,386.46,872.0,,,20.52
814,27.05,11.9,1.38,0.0,7.24,386.46,872.0,,,20.52
815,27.05,11.9,1.38,0.0,7.24,386.46,872.0,,,20.52
816,26.53,11.12,1.41,0.0,6.85,377.12,872.97,,,19.37
817,26.53,11.12,1.41,0.0,6.85,377.12,872.97,,,19.37
818,26.53,11.12,1.41,0.0,6.85,377.12,872.97,,,19.37
819,26.53,11.12,1.41,0.0,6.85,377.12,872.97,,,19.37
820,26.53,11.12,1.41,0.0,6.85,377.12,872.97,,,19.37
821,26.53,11.12,1.41,0.0,6.85,377.12,872.97,,,19.37
